gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
NTN1,689,608,0.07754210382699966,30.986141204833984,0.01701156663961789,0.28867512941360474,2.034594714925992e-12,3.9278931617736816,3.1758644580841064,124,30.42532730102539,0.12909945845603943,6,3,0.07675248197818405,0.04196329698943792,0.015235469648163228,0.00198224661963339,0.05953476571038743,-0.016721894134292255,-0.012249009730939873,-0.005818281123513996,0.48276788878007026,0.48276788878007026,0.31463027669959404,0.8830152778136249,4475,5.635958253948876e-11,641,4.0691339187048925e-12,4.0691339187048925e-12,1.1271763556371776e-10,0.01701156663961789,0.01701156663961789,0.28867512941360474,551,Tier 0: Core Bottleneck Transducer
TECTA,674,2210,0.3095737099647522,41.45258331298828,0.020790919054054318,0.3162277638912201,2.0380919174535543e-12,4.151596546173096,3.9771862030029297,1014,40.83383560180664,0.10167049616575241,5,3,0.05541836300501465,0.03272302256446888,0.00548474041570839,0.03926998205547592,-0.005772358814429169,,-0.0169229816261166,0.010663640533830338,1.197270064835821,1.197270064835821,0.11560065415878118,0.8830152778136249,657,5.635958253948876e-11,237,4.076183834911262e-12,4.076183834911262e-12,1.1271763556371776e-10,0.020790919054054318,0.020790919054054318,0.3162277638912201,552,Tier 0: Core Bottleneck Transducer
APEH,709,732,0.2321190983057022,41.689754486083984,0.016289796386466677,0.28867512941360474,2.039202140478177e-12,2.839656114578247,2.497495651245117,154,26.457889556884766,0.10732738673686981,6,3,0.06802238275513219,0.04194355418597982,0.02129822473788536,0.03558848869912781,-0.0011806802343597384,-0.013292177745890818,-0.0116059705889018,0.011135669318119008,0.3915159987494671,0.3915159987494671,0.34770793263606903,0.8830152778136249,5288,5.635958253948876e-11,641,4.078459792111744e-12,4.078459792111744e-12,1.1271763556371776e-10,0.016289796386466677,0.016289796386466677,0.28867512941360474,553,Tier 0: Core Bottleneck Transducer
GIPC1,682,340,0.09092490375041962,37.06089401245117,0.008483574288762945,0.28867509961128235,2.0447532556012915e-12,1.1664105653762817,1.1017001867294312,36,13.00814151763916,0.08966773748397827,6,4,0.051149134969674034,0.01552840046743071,0.004864251486471272,0.016437889010035782,0.019889647607035682,-0.015009066589783094,-0.020611667912460236,0.009957346866131301,-1.2419659277889274,-1.2419659277889274,0.8928754332408408,0.9623918169191481,15105,5.635958253948876e-11,1472,4.089451000055533e-12,4.089451000055533e-12,1.1271763556371776e-10,0.008483574288762945,0.008483574288762945,0.28867509961128235,554,Tier 0: Core Bottleneck Transducer
NLGN1,689,856,0.10692961513996124,41.43394470214844,0.012198799061604594,0.28867512941360474,2.0454749005672962e-12,2.7916085720062256,1.5319677591323853,767,9.670415878295898,0.28867512941360474,6,4,0.05391158195633315,0.03812676588732462,0.003847095496399419,0.023926161958214447,0.008763922421151281,-0.009166851747335709,-0.006617964321672816,0.01737440208056801,-0.4797856268225886,-0.4797856268225886,0.6843100829251051,0.891232396347846,12501,5.635958253948876e-11,641,4.0908942899875456e-12,4.0908942899875456e-12,1.1271763556371776e-10,0.012198799061604594,0.012198799061604594,0.28867512941360474,555,Tier 0: Core Bottleneck Transducer
ALG6,703,520,0.21756382286548615,41.973419189453125,0.01833203833465734,0.28867512941360474,2.0551338408815153e-12,5.52089262008667,4.493530750274658,183,41.973419189453125,0.13153307139873505,6,4,0.0677349674095907,0.03841091045001935,0.009857591140444127,0.028610055531808207,0.0100750457468432,-0.011365929644276301,-0.017958127315295044,0.019192274990495164,0.7842719113774099,0.7842719113774099,0.21644028869770043,0.8830152778136249,2272,5.6397557779810136e-11,641,4.1102676817672545e-12,4.1102676817672545e-12,1.127951155597363e-10,0.01833203833465734,0.01833203833465734,0.28867512941360474,556,Tier 0: Core Bottleneck Transducer
ATXN1L,708,717,0.19368904829025269,42.031036376953125,0.017382889819780253,0.28867509961128235,2.0563550862086005e-12,7.251160144805908,5.2579121589660645,607,25.118759155273438,0.28867509961128235,6,4,0.07439796760749061,0.050541307881244335,0.018468209225363533,0.03915362282943891,0.003872607255190929,-0.009184073847006506,-0.014672585879239763,0.012903528297497233,0.6075331319543665,0.6075331319543665,0.2717485809265034,0.8830152778136249,3424,5.6397557779810136e-11,1472,4.112654661270199e-12,4.112654661270199e-12,1.127951155597363e-10,0.017382889819780253,0.017382889819780253,0.28867509961128235,557,Tier 0: Core Bottleneck Transducer
IFRD2,702,449,0.20610858500003815,41.92777633666992,0.01566659694488323,0.28867512941360474,2.057243264628299e-12,4.515620708465576,3.3259265422821045,173,41.92777633666992,0.10769997537136078,6,4,0.07063410186431716,0.044118816845028525,0.009850745710238494,0.04202792434313812,0.011010309243692376,-0.011201590685116152,-0.015313694334172493,0.007745122567248178,0.24854867937497693,0.24854867937497693,0.4018549553516935,0.8830152778136249,6733,5.6397557779810136e-11,641,4.11448652926083e-12,4.11448652926083e-12,1.127951155597363e-10,0.01566659694488323,0.01566659694488323,0.28867512941360474,558,Tier 0: Core Bottleneck Transducer
HPDL,700,377,0.24833516776561737,39.64655303955078,0.01595317090277641,0.28867512941360474,2.0610180229120165e-12,2.9908180236816406,1.9867734909057617,193,38.17949676513672,0.0783357098698616,6,4,0.05751769104792652,0.026275951005583935,0.010936585216721188,0.030764447624135407,0.004060493927241627,-0.015428937107223543,-0.015812802935119042,0.011756164279828299,0.3005766339364446,0.3005766339364446,0.38186867568689586,0.8830152778136249,6223,5.6406079806889537e-11,641,4.12198053467705e-12,4.12198053467705e-12,1.1281064038097661e-10,0.01595317090277641,0.01595317090277641,0.28867512941360474,559,Tier 0: Core Bottleneck Transducer
GPR176,702,525,0.20011824369430542,40.875938415527344,0.015982955237408485,0.28867512941360474,2.0693446955966882e-12,4.05462646484375,2.3324475288391113,7,14.045639038085938,0.28867512941360474,6,4,0.050895126498655074,0.02866254845228207,0.00389867002320527,0.032318317159241286,0.007476540070714866,-0.010132563939588262,-0.012100014106784749,0.0072015992454936475,0.3118203378800283,0.3118203378800283,0.37758853337586595,0.8830152778136249,6115,5.6538941313920247e-11,641,4.1386893911976586e-12,4.1386893911976586e-12,1.130778826279575e-10,0.015982955237408485,0.015982955237408485,0.28867512941360474,560,Tier 0: Core Bottleneck Transducer
PATZ1,689,769,0.07832139730453491,41.460792541503906,0.01308306681936839,0.2886751592159271,2.0781154574912088e-12,2.765674591064453,2.4291536808013916,681,41.15986251831055,0.06719348579645157,6,4,0.03463355571949331,0.01939820714090022,0.016056106546538662,0.004465411115930944,0.0077850019786684325,0.0,-0.015235348578593091,0.00632703607835527,-0.30293207526982946,-0.30293207526982946,0.6190291866914245,0.8850271242823369,11378,5.6582957952961827e-11,494,4.156175403835505e-12,4.156175403835505e-12,1.1316741997190979e-10,0.01308306681936839,0.01308306681936839,0.2886751592159271,561,Tier 0: Core Bottleneck Transducer
MYO5B,627,1873,0.3943054974079132,41.54298400878906,0.01692040555342707,0.3162277638912201,2.0808355039015348e-12,3.6561713218688965,2.8496310710906982,629,40.472877502441406,0.09033633023500443,5,3,0.03845300534809315,0.009830507701143788,0.0055517294364764,0.019218361096169007,,-0.012597139629151812,-0.01602535801779755,0.013682914815447743,0.2840684396386739,0.2840684396386739,0.38817896629785653,0.8830152778136249,6379,5.6582957952961827e-11,237,4.1617265189586305e-12,4.1617265189586305e-12,1.1316741997190979e-10,0.01692040555342707,0.01692040555342707,0.3162277638912201,562,Tier 0: Core Bottleneck Transducer
HOXB2,696,413,0.20746710896492004,41.32025909423828,0.01561715757650939,0.2886751592159271,2.0847212844877147e-12,2.410235643386841,2.1343162059783936,129,26.7901668548584,0.08996717631816864,6,4,0.05645366068964744,0.030149700238068525,0.0017081772293983386,0.037238448997125737,0.0020282303979880026,-0.013605507466054802,-0.012698452985524118,0.015478804065135365,0.22273201199645673,0.22273201199645673,0.41187204258129245,0.8830152778136249,6960,5.6582957952961827e-11,494,4.169498080131007e-12,4.169498080131007e-12,1.1316741997190979e-10,0.01561715757650939,0.01561715757650939,0.2886751592159271,563,Tier 0: Core Bottleneck Transducer
SLC7A1,702,637,0.24010658264160156,41.73420333862305,0.018216396393780237,0.28867512941360474,2.0874968420492716e-12,4.9577741622924805,3.407503128051758,484,41.73420333862305,0.1187940239906311,6,4,0.062128039728720656,0.037007091355701634,0.0044677162253743494,0.029085337529044367,0.004032407585544346,-0.011580552655945903,-0.013540395717073122,0.024542578388757598,0.7585085691543786,0.7585085691543786,0.2240732925171744,0.8830152778136249,2410,5.6582957952961827e-11,641,4.174993684102901e-12,4.174993684102901e-12,1.1316741997190979e-10,0.018216396393780237,0.018216396393780237,0.28867512941360474,564,Tier 0: Core Bottleneck Transducer
DNAJC21,704,556,0.22991827130317688,44.68129348754883,0.016718852168812325,0.28867512941360474,2.088329509317739e-12,4.158410549163818,2.666722536087036,381,35.83384704589844,0.11604700237512589,6,4,0.06374928270771793,0.03649498512724347,0.011654059313704078,0.028622307391386687,0.011953363169149283,-0.01505792471383165,-0.012196372866642808,0.011519552833477883,0.4642640160117499,0.4642640160117499,0.3212293007677631,0.8830152778136249,4619,5.6582957952961827e-11,641,4.17671452979107e-12,4.17671452979107e-12,1.1316741997190979e-10,0.016718852168812325,0.016718852168812325,0.28867512941360474,565,Tier 0: Core Bottleneck Transducer
SMCR8,715,949,0.32509833574295044,42.5069465637207,0.02169903994292402,0.28867512941360474,2.092659379113768e-12,5.292466640472412,4.089532852172852,428,41.998661041259766,0.12601512670516968,6,4,0.10671545168029672,0.0786283722586719,0.03390839382902675,0.05746448981481397,0.0030771330404116425,-0.013745225622428036,-0.014341853799196773,0.012265434996044365,1.488859242636168,1.488859242636168,0.06826221904307112,0.8830152778136249,243,5.660608858719036e-11,641,4.185318758231915e-12,4.185318758231915e-12,1.1321217717449918e-10,0.02169903994292402,0.02169903994292402,0.28867512941360474,566,Tier 0: Core Bottleneck Transducer
OIT3,702,567,0.2150060087442398,41.95069885253906,0.015889153965766224,0.28867512941360474,2.105648988501855e-12,3.6007981300354004,2.50866436958313,257,40.89632034301758,0.08804699778556824,6,4,0.05787440165712915,0.03684680202988341,0.013651369284879993,0.016353255490456627,0.0023318322738903816,-0.01274400056165412,-0.008283599065591623,0.02553794460790215,0.2930600835515759,0.2930600835515759,0.384738113304012,0.8830152778136249,6305,5.6862998555164527e-11,641,4.211297977008144e-12,4.211297977008144e-12,1.1372599711044877e-10,0.015889153965766224,0.015889153965766224,0.28867512941360474,567,Tier 0: Core Bottleneck Transducer
LAP3,699,521,0.22346635162830353,41.59166717529297,0.016556732279319617,0.28867512941360474,2.1094237467855728e-12,3.2524423599243164,2.7749974727630615,195,41.59166717529297,0.0781993716955185,6,4,0.07258984477653661,0.04260003685508683,0.01785695055130262,0.035597832918227386,0.005804021858860688,-0.013522574874272943,-0.016467233047176844,0.013331039448145919,0.4186369859301223,0.4186369859301223,0.33774072738662375,0.8830152778136249,5039,5.687062300108654e-11,641,4.2187919824243636e-12,4.2187919824243636e-12,1.1373974940695089e-10,0.016556732279319617,0.016556732279319617,0.28867512941360474,568,Tier 0: Core Bottleneck Transducer
RGS12,611,1550,0.5195492506027222,41.704952239990234,0.01960917047406968,0.3162277638912201,2.1158075291771537e-12,3.400179147720337,3.1229193210601807,1011,18.128557205200195,0.18755927681922913,5,3,0.048931179652822954,0.034044470085205336,-0.0015408405121727648,0.024877220478421034,0.00244741277839155,,-0.013345869055444846,0.021606546396010368,0.7708447197668895,0.7708447197668895,0.22039948838218532,0.8830152778136249,2352,5.6927562773707127e-11,237,4.231559547207553e-12,4.231559547207553e-12,1.1385512554753485e-10,0.01960917047406968,0.01960917047406968,0.3162277638912201,569,Tier 0: Core Bottleneck Transducer
ABHD12,690,425,0.14751756191253662,36.227996826171875,0.01497326964250298,0.2886582612991333,2.1185275755874797e-12,6.1171040534973145,3.5179569721221924,269,21.191509246826172,0.2886582612991333,5,3,0.08118486694998735,0.054706110029095714,0.013071257657779965,0.05167088546603667,,-0.009028897651917183,-0.017449859268974445,0.016442723826170718,0.07781831368899976,0.07781831368899976,0.46898628920355645,0.8830152778136249,8325,5.6927562773707127e-11,1840,4.2370551511794474e-12,4.2370551511794474e-12,1.1385512554753485e-10,0.01497326964250298,0.01497326964250298,0.2886582612991333,570,Tier 0: Core Bottleneck Transducer
TNS3,614,1556,0.5391747951507568,41.90792465209961,0.01759340631559614,0.3162277638912201,2.127464870935693e-12,3.371563196182251,2.7779624462127686,1158,14.343221664428711,0.23506316542625427,5,3,0.03979483496966345,0.008612428105169089,0.012435354348048143,,0.004684799176462317,-0.016690968551110498,-0.014491438313383858,0.022674681445152983,0.377401595504475,0.377401595504475,0.3529375906803574,0.8830152778136249,5419,5.70533152311838e-11,237,4.254874230724681e-12,4.254874230724681e-12,1.1410810749449426e-10,0.01759340631559614,0.01759340631559614,0.3162277638912201,571,Tier 0: Core Bottleneck Transducer
GPNMB,711,597,0.35786330699920654,41.74394607543945,0.02066286913384842,0.28867509961128235,2.1319612741854154e-12,1.7390185594558716,1.521186351776123,408,31.092388153076172,0.05593068525195122,6,4,0.06188418666044854,0.03303649836774124,0.010858346380299637,0.02832110527236236,0.00402454842228866,-0.01404489700530484,-0.01480279128740246,0.01868018658549788,1.2713171799503549,1.2713171799503549,0.1018079164445656,0.8830152778136249,503,5.70533152311838e-11,1472,4.263922548375376e-12,4.263922548375376e-12,1.1410810749449426e-10,0.02066286913384842,0.02066286913384842,0.28867509961128235,572,Tier 0: Core Bottleneck Transducer
FTMT,690,260,0.22260861098766327,41.587249755859375,0.013657156234375504,0.2886751592159271,2.139399768450388e-12,2.7879698276519775,1.4220558404922485,1,9.65781021118164,0.2886751592159271,6,3,0.05747757080438591,0.029820755453624077,0.01574821034002853,0.04118560793616124,-0.0028068583321881214,-0.010822587251592491,-0.014027369766981228,0.0005437525281961436,-0.18540436793649562,-0.18540436793649562,0.5735440586509611,0.8830152778136249,10563,5.70533152311838e-11,494,4.278744025754122e-12,4.278744025754122e-12,1.1410810749449426e-10,0.013657156234375504,0.013657156234375504,0.2886751592159271,573,Tier 0: Core Bottleneck Transducer
FKBP5,696,464,0.1706925928592682,38.413299560546875,0.015199256271336576,0.28867512941360474,2.1410651029873223e-12,2.01395583152771,1.808736801147461,128,28.266817092895508,0.07124805450439453,6,4,0.05077450825780145,0.02859426508683642,0.0015292794770766197,0.021317452941452743,0.01712920306057118,-0.014278700340620233,-0.007901542830344796,0.010798572778700909,0.13915175096189392,0.13915175096189392,0.44466511731136876,0.8830152778136249,7745,5.70533152311838e-11,641,4.282130205979229e-12,4.282130205979229e-12,1.1410810749449426e-10,0.015199256271336576,0.015199256271336576,0.28867512941360474,574,Tier 0: Core Bottleneck Transducer
ALX4,694,448,0.13545282185077667,41.814666748046875,0.014188229750229153,0.28867512941360474,2.142452881768101e-12,1.4326876401901245,1.2989673614501953,390,40.56340408325195,0.03531970828771591,6,2,0.027872896678083868,0.00028264655941060974,-0.0032580415914702666,0.026014463836146747,-0.0033446572556802274,-0.010968523671670836,-0.010019027599851927,0.0018584328419371215,-0.0684090005816762,-0.0684090005816762,0.5272699714056815,0.8830152778136249,9605,5.70533152311838e-11,641,4.2848502523895604e-12,4.2848502523895604e-12,1.1410810749449426e-10,0.014188229750229153,0.014188229750229153,0.28867512941360474,575,Tier 0: Core Bottleneck Transducer
C8orf58,703,425,0.3337927460670471,42.0663948059082,0.018547837532608944,0.28867512941360474,2.144229238607497e-12,1.9980510473251343,1.6511236429214478,312,37.867454528808594,0.05276433378458023,6,4,0.07878771263187011,0.050204762609254494,0.016722352298962538,0.03621526811155418,0.003113480701192994,-0.013139762760144304,-0.015443187262471311,0.022736611520160398,0.827431750967731,0.827431750967731,0.20399619522829365,0.8830152778136249,2006,5.70533152311838e-11,641,4.2885139883708234e-12,4.2885139883708234e-12,1.1410810749449426e-10,0.018547837532608944,0.018547837532608944,0.28867512941360474,576,Tier 0: Core Bottleneck Transducer
